"Chile_CASEN2020 Excluido item1 input data from R datafile"

"N complete non-extreme",19876
"WN complete non-extreme",19876
"N total",62911
"N Any Missing",0
"WN Any missing",0

"Item","Severity","SE severity","Infit","SE infit","Outfit","N Yes on complete non-extreme sample","Perc Yes on complete non-extreme sample"
"r8b","-1.88178305431465","0.0190684609217355","1.16122002764294","0.00933485335558797","2.42015508573045","14348","72.1875628899175"
"r8c","-2.31119145785617","0.0201275003043546","1.03089728392019","0.00988878761394983","1.6713383495681","15874","79.8651640169048"
"r8d","0.671641347740429","0.0213102988307543","0.968092339948725","0.0124626434403356","0.912070496526513","5479","27.5659086335279"
"r8e","-1.20417132509928","0.0184886969930276","0.866852745220024","0.00938153784773113","0.955569264198451","11782","59.2775206278929"
"r8f","0.745886192213775","0.0215358966133074","1.03789562613091","0.0126540985624957","1.03553439536197","5281","26.5697323405112"
"r8g","1.00189592481747","0.0223863682348228","0.742040289963121","0.0133913852905373","0.578894977122067","4631","23.2994566311129"
"r8h","2.97831265550804","0.0345894466930865","0.981178502398332","0.0243590554925559","0.737340330004889","1016","5.11169249345945"

"Raw-score","Severity","Error","N cases","W cases","W cases relative"
0,-3.59456204441878,1.55445987905889,41042,41042,0.652381936386324
1,-2.70862240360484,1.20471250873437,4304,4304,0.0684141088203971
2,-1.53039522509718,1.02359278210761,4974,4974,0.0790640746451336
3,-0.522322694489022,0.983681337962458,4078,4078,0.064821732288471
4,0.456016295596778,0.96985690850786,2644,2644,0.0420276263292588
5,1.40395412952095,1.0269336535937,1907,1907,0.0303126639220486
6,2.71320205306444,1.26990585746613,1969,1969,0.0312981831476212
7,3.97397399809249,1.55445987905889,1993,1993,0.0316796744607461

"Reliab.",0.706999442134207
"Reliab. flat",0.73364531950975


Distribution of valid responses 
Num valid,Num cases,Pct cases,Wt cases,Wt pct,Pct if any valid,Wt pct if any valid
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,62911,100,62911,100,100,100

Missing by item if any valid
Item,Num missing,Pct missing, Wt missing, Wt pct missing
37,0.606785066808328,0.606785066808328,0.259300390537148,0.259300390537148
38,0.606785066808328,0.606785066808328,0.259300390537148,0.259300390537148
39,0.606785066808328,0.606785066808328,0.259300390537148,0.259300390537148
40,0.606785066808328,0.645749933397731,0.259300390537148,0.371210608271121
41,0.606785066808328,0.645749933397731,0.259300390537148,0.371210608271121
42,0.606785066808328,0.645749933397731,0.259300390537148,0.371210608271121
43,0.606785066808328,0.645749933397731,0.259300390537148,0.39773203415141
44,0.606785066808328,0.657051324099107,0.259300390537148,0.39773203415141
45,0.645749933397731,0.657051324099107,0.371210608271121,0.39773203415141
46,0.645749933397731,0.657051324099107,0.371210608271121,0.39773203415141
47,0.645749933397731,0.698491237448819,0.39773203415141,0.428905235263505
48,0.645749933397731,0.698491237448819,0.39773203415141,0.428905235263505
49,0.645749933397731,0.698491237448819,0.39773203415141,0.428905235263505
50,0.657051324099106,0.698491237448819,0.39773203415141,0.428905235263505
51,0.657051324099106,0.851399244793215,0.39773203415141,0.485998109838471
52,0.698491237448819,0.851399244793215,0.428905235263506,0.485998109838471
53,0.698491237448819,0.863078139616216,0.428905235263506,0.485998109838471
54,0.698491237448819,0.863078139616216,0.428905235263506,0.485998109838471
55,0.851399244793214,0.863078139616216,0.48599810983847,0.485998109838471
56,0.851399244793214,0.900710534722725,0.48599810983847,0.485998109838471
57,0.851399244793214,0.900710534722725,0.48599810983847,0.492436676194022
58,0.863078139616215,1.01644545980853,0.48599810983847,0.492436676194022
59,0.863078139616215,1.01644545980853,0.48599810983847,0.492436676194022
60,0.900710534722725,1.01644545980853,0.48599810983847,0.530189872774304
61,0.900710534722725,1.01644545980853,0.48599810983847,0.530189872774304
62,0.900710534722725,1.01644545980853,0.48599810983847,0.541195607678052
63,1.01644545980853,1.01644545980853,0.492436676194022,0.541195607678052
64,1.01644545980853,1.10737317048077,0.492436676194022,0.541195607678052
65,1.01644545980853,1.10737317048077,0.492436676194022,0.551294544156391
66,1.01644545980853,1.10737317048077,0.530189872774304,0.551294544156391
67,1.10737317048077,1.10737317048077,0.530189872774304,0.551294544156391
68,1.10737317048077,1.10737317048077,0.541195607678052,0.551294544156391
69,1.10737317048077,1.10737317048077,0.541195607678052,0.551294544156391
70,1.10737317048077,1.28190173462481,0.551294544156392,0.768722436824487
71,1.10737317048077,1.28190173462481,0.551294544156392,0.768722436824487
72,1.10737317048077,1.28190173462481,0.551294544156392,0.768722436824487
73,1.10737317048077,1.28190173462481,0.551294544156392,0.768722436824487
74,1.10737317048077,1.48521960687572,0.551294544156392,0.973955189683124
75,1.28190173462481,1.5667299607936,0.768722436824487,0.973955189683124
76,1.28190173462481,1.5667299607936,0.768722436824487,0.973955189683124
77,1.54107629787259,1.5667299607936,0.973955189683125,1.16975819513155
78,1.5667299607936,1.61075785249153,0.973955189683125,1.16975819513155
79,1.5667299607936,1.61075785249153,0.973955189683125,1.23002806240811
80,1.5667299607936,1.63747707184198,1.16975819513155,1.23002806240811
81,1.61075785249153,1.63979840642422,1.23002806240811,1.47298754304936
82,1.61075785249153,1.72678890203207,1.23002806240811,1.66698805680084
83,1.63979840642422,1.75583091182521,1.66832464520079,1.66832464520079
84,1.75583091182521,1.80463706785407,1.68188458001505,1.68188458001505
85,1.81650664671051,1.81650664671051,1.72859451247735,1.70713588593732
86,1.90327200132214,1.85153703037969,2.09895883403862,1.72859451247735
87,1.92041781399261,1.90327200132214,2.24086772359793,2.09895883403862
88,1.96454680377453,1.93231255525484,2.25340753157763,2.19313766430107
89,1.9732698996504,1.96807305870371,2.29374615074457,2.25340753157763
90,2.01832363706069,1.9732698996504,2.51117404341267,2.29374615074457
91,2.04736419099339,2.01728810782562,2.74398799791378,2.44607648062205
92,2.08196292152679,2.01930305086269,2.82141412006836,2.51117404341267
93,2.40795503012574,2.07009334267035,2.96610397845116,2.79024091895627
94,2.67276930583837,2.11699330519597,3.58635413919342,2.95211220196172
95,2.87008424369361,2.29290339438719,4.05517917465363,3.06632664136431
96,3.11380502998953,2.67276930583837,5.81778925827366,3.49634285730782
97,3.13874241404975,3.01212385618094,6.50158673700145,4.19871200785973
98,3.43713014457997,3.11380502998953,8.50195959568125,6.06144116403649
99,3.56472394356996,3.33364125829086,15.4857036750035,8.40297367436939
100,5.64819818850164,5.64819818850164,60.1392688351737,60.1392688351737


Rasch log-lik 32022.014
